subscription_id,account_id,cohort_month,active_month,mrr_amount,arr_amount,plan_tier,subscription_status,cohort_index
S-61c27e,A-158f4e,2023-06-01,2023-06-01,1159,13908,Basic,Active,0
S-61c27e,A-158f4e,2023-06-01,2023-07-01,1159,13908,Basic,Active,1
S-61c27e,A-158f4e,2023-06-01,2023-08-01,1159,13908,Basic,Active,2
S-61c27e,A-158f4e,2023-06-01,2023-09-01,1159,13908,Basic,Active,3
S-61c27e,A-158f4e,2023-06-01,2023-10-01,1159,13908,Basic,Active,4
S-61c27e,A-158f4e,2023-06-01,2023-11-01,1159,13908,Basic,Active,5
S-61c27e,A-158f4e,2023-06-01,2023-12-01,1159,13908,Basic,Active,6
S-61c27e,A-158f4e,2023-06-01,2024-01-01,1159,13908,Basic,Active,7
S-61c27e,A-158f4e,2023-06-01,2024-02-01,1159,13908,Basic,Active,8
S-61c27e,A-158f4e,2023-06-01,2024-03-01,1159,13908,Basic,Active,9
S-61c27e,A-158f4e,2023-06-01,2024-04-01,1159,13908,Basic,Active,10
S-61c27e,A-158f4e,2023-06-01,2024-05-01,1159,13908,Basic,Active,11
S-61c27e,A-158f4e,2023-06-01,2024-06-01,1159,13908,Basic,Active,12
S-61c27e,A-158f4e,2023-06-01,2024-07-01,1159,13908,Basic,Active,13
S-61c27e,A-158f4e,2023-06-01,2024-08-01,1159,13908,Basic,Active,14
S-61c27e,A-158f4e,2023-06-01,2024-09-01,1159,13908,Basic,Active,15
S-61c27e,A-158f4e,2023-06-01,2024-10-01,1159,13908,Basic,Active,16
S-61c27e,A-158f4e,2023-06-01,2024-11-01,1159,13908,Basic,Active,17
S-61c27e,A-158f4e,2023-06-01,2024-12-01,1159,13908,Basic,Active,18
S-a7d34e,A-a7bd4b,2024-05-01,2024-05-01,2499,29988,Pro,Active,0
S-a7d34e,A-a7bd4b,2024-05-01,2024-06-01,2499,29988,Pro,Active,1
S-a7d34e,A-a7bd4b,2024-05-01,2024-07-01,2499,29988,Pro,Active,2
S-a7d34e,A-a7bd4b,2024-05-01,2024-08-01,2499,29988,Pro,Active,3
S-a7d34e,A-a7bd4b,2024-05-01,2024-09-01,2499,29988,Pro,Active,4
S-a7d34e,A-a7bd4b,2024-05-01,2024-10-01,2499,29988,Pro,Active,5
S-a7d34e,A-a7bd4b,2024-05-01,2024-11-01,2499,29988,Pro,Active,6
S-a7d34e,A-a7bd4b,2024-05-01,2024-12-01,2499,29988,Pro,Active,7
S-0eba5a,A-fb186e,2024-12-01,2024-12-01,5771,69252,Enterprise,Active,0
S-1d661c,A-9c18c4,2023-11-01,2023-11-01,2388,28656,Enterprise,Active,0
S-1d661c,A-9c18c4,2023-11-01,2023-12-01,2388,28656,Enterprise,Active,1
S-1d661c,A-9c18c4,2023-11-01,2024-01-01,2388,28656,Enterprise,Active,2
S-1d661c,A-9c18c4,2023-11-01,2024-02-01,2388,28656,Enterprise,Active,3
S-1d661c,A-9c18c4,2023-11-01,2024-03-01,2388,28656,Enterprise,Active,4
S-1d661c,A-9c18c4,2023-11-01,2024-04-01,2388,28656,Enterprise,Active,5
S-1d661c,A-9c18c4,2023-11-01,2024-05-01,2388,28656,Enterprise,Active,6
S-1d661c,A-9c18c4,2023-11-01,2024-06-01,2388,28656,Enterprise,Active,7
S-1d661c,A-9c18c4,2023-11-01,2024-07-01,2388,28656,Enterprise,Active,8
S-1d661c,A-9c18c4,2023-11-01,2024-08-01,2388,28656,Enterprise,Active,9
S-1d661c,A-9c18c4,2023-11-01,2024-09-01,2388,28656,Enterprise,Active,10
S-1d661c,A-9c18c4,2023-11-01,2024-10-01,2388,28656,Enterprise,Active,11
S-1d661c,A-9c18c4,2023-11-01,2024-11-01,2388,28656,Enterprise,Active,12
S-1d661c,A-9c18c4,2023-11-01,2024-12-01,2388,28656,Enterprise,Active,13
S-6a56f1,A-684255,2024-10-01,2024-10-01,588,7056,Pro,Active,0
S-6a56f1,A-684255,2024-10-01,2024-11-01,588,7056,Pro,Active,1
S-6a56f1,A-684255,2024-10-01,2024-12-01,588,7056,Pro,Active,2
S-ff4a47,A-f03140,2024-10-01,2024-10-01,5373,64476,Enterprise,Active,0
S-ff4a47,A-f03140,2024-10-01,2024-11-01,5373,64476,Enterprise,Active,1
S-ff4a47,A-f03140,2024-10-01,2024-12-01,5373,64476,Enterprise,Active,2
S-9e74ba,A-b48f73,2024-12-01,2024-12-01,0,0,Enterprise,Active,0
S-d53c0a,A-8e47ca,2024-03-01,2024-03-01,3781,45372,Enterprise,Active,0
S-d53c0a,A-8e47ca,2024-03-01,2024-04-01,3781,45372,Enterprise,Active,1
S-d53c0a,A-8e47ca,2024-03-01,2024-05-01,3781,45372,Enterprise,Active,2
S-d53c0a,A-8e47ca,2024-03-01,2024-06-01,3781,45372,Enterprise,Active,3
S-d53c0a,A-8e47ca,2024-03-01,2024-07-01,3781,45372,Enterprise,Active,4
S-d53c0a,A-8e47ca,2024-03-01,2024-08-01,3781,45372,Enterprise,Active,5
S-d53c0a,A-8e47ca,2024-03-01,2024-09-01,3781,45372,Enterprise,Active,6
S-d53c0a,A-8e47ca,2024-03-01,2024-10-01,3781,45372,Enterprise,Active,7
S-d53c0a,A-8e47ca,2024-03-01,2024-11-01,3781,45372,Enterprise,Active,8
S-d53c0a,A-8e47ca,2024-03-01,2024-12-01,3781,45372,Enterprise,Active,9
S-22cbb3,A-92a3af,2024-10-01,2024-10-01,3773,45276,Pro,Active,0
S-22cbb3,A-92a3af,2024-10-01,2024-11-01,3773,45276,Pro,Active,1
S-22cbb3,A-92a3af,2024-10-01,2024-12-01,3773,45276,Pro,Active,2
S-5313fa,A-e40f45,2024-05-01,2024-05-01,4179,50148,Enterprise,Active,0
S-5313fa,A-e40f45,2024-05-01,2024-06-01,4179,50148,Enterprise,Active,1
S-5313fa,A-e40f45,2024-05-01,2024-07-01,4179,50148,Enterprise,Active,2
S-5313fa,A-e40f45,2024-05-01,2024-08-01,4179,50148,Enterprise,Active,3
S-5313fa,A-e40f45,2024-05-01,2024-09-01,4179,50148,Enterprise,Active,4
S-5313fa,A-e40f45,2024-05-01,2024-10-01,4179,50148,Enterprise,Active,5
S-5313fa,A-e40f45,2024-05-01,2024-11-01,4179,50148,Enterprise,Active,6
S-5313fa,A-e40f45,2024-05-01,2024-12-01,4179,50148,Enterprise,Active,7
S-d8fa45,A-5a215a,2024-10-01,2024-10-01,1653,19836,Basic,Active,0
S-d8fa45,A-5a215a,2024-10-01,2024-11-01,1653,19836,Basic,Active,1
S-d8fa45,A-5a215a,2024-10-01,2024-12-01,1653,19836,Basic,Active,2
S-24d19a,A-34ea2f,2024-09-01,2024-09-01,392,4704,Pro,Active,0
S-24d19a,A-34ea2f,2024-09-01,2024-10-01,392,4704,Pro,Active,1
S-24d19a,A-34ea2f,2024-09-01,2024-11-01,392,4704,Pro,Active,2
S-24d19a,A-34ea2f,2024-09-01,2024-12-01,392,4704,Pro,Active,3
S-c87391,A-fe79a5,2024-12-01,2024-12-01,0,0,Pro,Active,0
S-a9952f,A-0aaf6e,2024-08-01,2024-08-01,0,0,Pro,Active,0
S-a9952f,A-0aaf6e,2024-08-01,2024-09-01,0,0,Pro,Active,1
S-a9952f,A-0aaf6e,2024-08-01,2024-10-01,0,0,Pro,Active,2
S-a9952f,A-0aaf6e,2024-08-01,2024-11-01,0,0,Pro,Active,3
S-a9952f,A-0aaf6e,2024-08-01,2024-12-01,0,0,Pro,Active,4
S-3867d6,A-e60f9d,2024-12-01,2024-12-01,0,0,Pro,Active,0
S-60cb51,A-4c38bc,2024-04-01,2024-04-01,684,8208,Basic,Ended,0
S-60cb51,A-4c38bc,2024-04-01,2024-05-01,684,8208,Basic,Ended,1
S-60cb51,A-4c38bc,2024-04-01,2024-06-01,684,8208,Basic,Ended,2
S-60cb51,A-4c38bc,2024-04-01,2024-07-01,684,8208,Basic,Ended,3
S-60cb51,A-4c38bc,2024-04-01,2024-08-01,684,8208,Basic,Ended,4
S-60cb51,A-4c38bc,2024-04-01,2024-09-01,684,8208,Basic,Ended,5
S-60cb51,A-4c38bc,2024-04-01,2024-10-01,684,8208,Basic,Ended,6
S-8ba974,A-cc98bc,2024-07-01,2024-07-01,1568,18816,Pro,Ended,0
S-8ba974,A-cc98bc,2024-07-01,2024-08-01,1568,18816,Pro,Ended,1
S-f7e37f,A-794a0b,2023-08-01,2023-08-01,0,0,Pro,Active,0
S-f7e37f,A-794a0b,2023-08-01,2023-09-01,0,0,Pro,Active,1
S-f7e37f,A-794a0b,2023-08-01,2023-10-01,0,0,Pro,Active,2
S-f7e37f,A-794a0b,2023-08-01,2023-11-01,0,0,Pro,Active,3
S-f7e37f,A-794a0b,2023-08-01,2023-12-01,0,0,Pro,Active,4
S-f7e37f,A-794a0b,2023-08-01,2024-01-01,0,0,Pro,Active,5
S-f7e37f,A-794a0b,2023-08-01,2024-02-01,0,0,Pro,Active,6
S-f7e37f,A-794a0b,2023-08-01,2024-03-01,0,0,Pro,Active,7
S-f7e37f,A-794a0b,2023-08-01,2024-04-01,0,0,Pro,Active,8
S-f7e37f,A-794a0b,2023-08-01,2024-05-01,0,0,Pro,Active,9
S-f7e37f,A-794a0b,2023-08-01,2024-06-01,0,0,Pro,Active,10
S-f7e37f,A-794a0b,2023-08-01,2024-07-01,0,0,Pro,Active,11
S-f7e37f,A-794a0b,2023-08-01,2024-08-01,0,0,Pro,Active,12
S-f7e37f,A-794a0b,2023-08-01,2024-09-01,0,0,Pro,Active,13
S-f7e37f,A-794a0b,2023-08-01,2024-10-01,0,0,Pro,Active,14
S-f7e37f,A-794a0b,2023-08-01,2024-11-01,0,0,Pro,Active,15
S-f7e37f,A-794a0b,2023-08-01,2024-12-01,0,0,Pro,Active,16
S-ff1b11,A-dcc2f0,2024-11-01,2024-11-01,608,7296,Basic,Active,0
S-ff1b11,A-dcc2f0,2024-11-01,2024-12-01,608,7296,Basic,Active,1
S-f6e116,A-4d1e75,2024-10-01,2024-10-01,980,11760,Pro,Active,0
S-f6e116,A-4d1e75,2024-10-01,2024-11-01,980,11760,Pro,Active,1
S-f6e116,A-4d1e75,2024-10-01,2024-12-01,980,11760,Pro,Active,2
S-ed7a72,A-533452,2024-11-01,2024-11-01,1225,14700,Pro,Active,0
S-ed7a72,A-533452,2024-11-01,2024-12-01,1225,14700,Pro,Active,1
S-27e42e,A-600734,2024-03-01,2024-03-01,1421,17052,Pro,Active,0
S-27e42e,A-600734,2024-03-01,2024-04-01,1421,17052,Pro,Active,1
S-27e42e,A-600734,2024-03-01,2024-05-01,1421,17052,Pro,Active,2
S-27e42e,A-600734,2024-03-01,2024-06-01,1421,17052,Pro,Active,3
S-27e42e,A-600734,2024-03-01,2024-07-01,1421,17052,Pro,Active,4
S-27e42e,A-600734,2024-03-01,2024-08-01,1421,17052,Pro,Active,5
S-27e42e,A-600734,2024-03-01,2024-09-01,1421,17052,Pro,Active,6
S-27e42e,A-600734,2024-03-01,2024-10-01,1421,17052,Pro,Active,7
S-27e42e,A-600734,2024-03-01,2024-11-01,1421,17052,Pro,Active,8
S-27e42e,A-600734,2024-03-01,2024-12-01,1421,17052,Pro,Active,9
S-bd3e24,A-ffc04f,2024-12-01,2024-12-01,637,7644,Pro,Ended,0
S-9e64bd,A-c7e58b,2024-09-01,2024-09-01,0,0,Pro,Active,0
S-9e64bd,A-c7e58b,2024-09-01,2024-10-01,0,0,Pro,Active,1
S-9e64bd,A-c7e58b,2024-09-01,2024-11-01,0,0,Pro,Active,2
S-9e64bd,A-c7e58b,2024-09-01,2024-12-01,0,0,Pro,Active,3
S-ad5d94,A-35083d,2023-11-01,2023-11-01,0,0,Basic,Active,0
S-ad5d94,A-35083d,2023-11-01,2023-12-01,0,0,Basic,Active,1
S-ad5d94,A-35083d,2023-11-01,2024-01-01,0,0,Basic,Active,2
S-ad5d94,A-35083d,2023-11-01,2024-02-01,0,0,Basic,Active,3
S-ad5d94,A-35083d,2023-11-01,2024-03-01,0,0,Basic,Active,4
S-ad5d94,A-35083d,2023-11-01,2024-04-01,0,0,Basic,Active,5
S-ad5d94,A-35083d,2023-11-01,2024-05-01,0,0,Basic,Active,6
S-ad5d94,A-35083d,2023-11-01,2024-06-01,0,0,Basic,Active,7
S-ad5d94,A-35083d,2023-11-01,2024-07-01,0,0,Basic,Active,8
S-ad5d94,A-35083d,2023-11-01,2024-08-01,0,0,Basic,Active,9
S-ad5d94,A-35083d,2023-11-01,2024-09-01,0,0,Basic,Active,10
S-ad5d94,A-35083d,2023-11-01,2024-10-01,0,0,Basic,Active,11
S-ad5d94,A-35083d,2023-11-01,2024-11-01,0,0,Basic,Active,12
S-ad5d94,A-35083d,2023-11-01,2024-12-01,0,0,Basic,Active,13
S-44483e,A-bbc346,2024-09-01,2024-09-01,0,0,Enterprise,Ended,0
S-44483e,A-bbc346,2024-09-01,2024-10-01,0,0,Enterprise,Ended,1
S-b75a31,A-a8b49c,2023-11-01,2023-11-01,343,4116,Pro,Active,0
S-b75a31,A-a8b49c,2023-11-01,2023-12-01,343,4116,Pro,Active,1
S-b75a31,A-a8b49c,2023-11-01,2024-01-01,343,4116,Pro,Active,2
S-b75a31,A-a8b49c,2023-11-01,2024-02-01,343,4116,Pro,Active,3
S-b75a31,A-a8b49c,2023-11-01,2024-03-01,343,4116,Pro,Active,4
S-b75a31,A-a8b49c,2023-11-01,2024-04-01,343,4116,Pro,Active,5
S-b75a31,A-a8b49c,2023-11-01,2024-05-01,343,4116,Pro,Active,6
S-b75a31,A-a8b49c,2023-11-01,2024-06-01,343,4116,Pro,Active,7
S-b75a31,A-a8b49c,2023-11-01,2024-07-01,343,4116,Pro,Active,8
S-b75a31,A-a8b49c,2023-11-01,2024-08-01,343,4116,Pro,Active,9
S-b75a31,A-a8b49c,2023-11-01,2024-09-01,343,4116,Pro,Active,10
S-b75a31,A-a8b49c,2023-11-01,2024-10-01,343,4116,Pro,Active,11
S-b75a31,A-a8b49c,2023-11-01,2024-11-01,343,4116,Pro,Active,12
S-b75a31,A-a8b49c,2023-11-01,2024-12-01,343,4116,Pro,Active,13
S-731ee3,A-9077b0,2024-11-01,2024-11-01,2786,33432,Enterprise,Ended,0
S-731ee3,A-9077b0,2024-11-01,2024-12-01,2786,33432,Enterprise,Ended,1
S-0c91c4,A-2789e3,2024-10-01,2024-10-01,2189,26268,Enterprise,Active,0
S-0c91c4,A-2789e3,2024-10-01,2024-11-01,2189,26268,Enterprise,Active,1
S-0c91c4,A-2789e3,2024-10-01,2024-12-01,2189,26268,Enterprise,Active,2
S-148506,A-3a5ad8,2024-01-01,2024-01-01,171,2052,Basic,Active,0
S-148506,A-3a5ad8,2024-01-01,2024-02-01,171,2052,Basic,Active,1
S-148506,A-3a5ad8,2024-01-01,2024-03-01,171,2052,Basic,Active,2
S-148506,A-3a5ad8,2024-01-01,2024-04-01,171,2052,Basic,Active,3
S-148506,A-3a5ad8,2024-01-01,2024-05-01,171,2052,Basic,Active,4
S-148506,A-3a5ad8,2024-01-01,2024-06-01,171,2052,Basic,Active,5
S-148506,A-3a5ad8,2024-01-01,2024-07-01,171,2052,Basic,Active,6
S-148506,A-3a5ad8,2024-01-01,2024-08-01,171,2052,Basic,Active,7
S-148506,A-3a5ad8,2024-01-01,2024-09-01,171,2052,Basic,Active,8
S-148506,A-3a5ad8,2024-01-01,2024-10-01,171,2052,Basic,Active,9
S-148506,A-3a5ad8,2024-01-01,2024-11-01,171,2052,Basic,Active,10
S-148506,A-3a5ad8,2024-01-01,2024-12-01,171,2052,Basic,Active,11
S-23d802,A-ad64c6,2024-07-01,2024-07-01,0,0,Basic,Active,0
S-23d802,A-ad64c6,2024-07-01,2024-08-01,0,0,Basic,Active,1
S-23d802,A-ad64c6,2024-07-01,2024-09-01,0,0,Basic,Active,2
S-23d802,A-ad64c6,2024-07-01,2024-10-01,0,0,Basic,Active,3
S-23d802,A-ad64c6,2024-07-01,2024-11-01,0,0,Basic,Active,4
S-23d802,A-ad64c6,2024-07-01,2024-12-01,0,0,Basic,Active,5
S-3e3033,A-e60f9d,2024-12-01,2024-12-01,0,0,Pro,Active,0
S-d5ac8c,A-ef84cf,2024-05-01,2024-05-01,6766,81192,Enterprise,Active,0
S-d5ac8c,A-ef84cf,2024-05-01,2024-06-01,6766,81192,Enterprise,Active,1
S-d5ac8c,A-ef84cf,2024-05-01,2024-07-01,6766,81192,Enterprise,Active,2
S-d5ac8c,A-ef84cf,2024-05-01,2024-08-01,6766,81192,Enterprise,Active,3
S-d5ac8c,A-ef84cf,2024-05-01,2024-09-01,6766,81192,Enterprise,Active,4
S-d5ac8c,A-ef84cf,2024-05-01,2024-10-01,6766,81192,Enterprise,Active,5
S-d5ac8c,A-ef84cf,2024-05-01,2024-11-01,6766,81192,Enterprise,Active,6
S-d5ac8c,A-ef84cf,2024-05-01,2024-12-01,6766,81192,Enterprise,Active,7
S-ad31b0,A-5b051a,2024-12-01,2024-12-01,1078,12936,Pro,Active,0
S-a61006,A-8bde0c,2024-12-01,2024-12-01,2388,28656,Enterprise,Active,0
S-467d4a,A-1b7577,2024-11-01,2024-11-01,441,5292,Pro,Active,0
S-467d4a,A-1b7577,2024-11-01,2024-12-01,441,5292,Pro,Active,1
S-e1dc0b,A-e5d6ab,2023-09-01,2023-09-01,0,0,Pro,Active,0
S-e1dc0b,A-e5d6ab,2023-09-01,2023-10-01,0,0,Pro,Active,1
S-e1dc0b,A-e5d6ab,2023-09-01,2023-11-01,0,0,Pro,Active,2
S-e1dc0b,A-e5d6ab,2023-09-01,2023-12-01,0,0,Pro,Active,3
S-e1dc0b,A-e5d6ab,2023-09-01,2024-01-01,0,0,Pro,Active,4
S-e1dc0b,A-e5d6ab,2023-09-01,2024-02-01,0,0,Pro,Active,5
S-e1dc0b,A-e5d6ab,2023-09-01,2024-03-01,0,0,Pro,Active,6
S-e1dc0b,A-e5d6ab,2023-09-01,2024-04-01,0,0,Pro,Active,7
S-e1dc0b,A-e5d6ab,2023-09-01,2024-05-01,0,0,Pro,Active,8
S-e1dc0b,A-e5d6ab,2023-09-01,2024-06-01,0,0,Pro,Active,9
S-e1dc0b,A-e5d6ab,2023-09-01,2024-07-01,0,0,Pro,Active,10
S-e1dc0b,A-e5d6ab,2023-09-01,2024-08-01,0,0,Pro,Active,11
S-e1dc0b,A-e5d6ab,2023-09-01,2024-09-01,0,0,Pro,Active,12
S-e1dc0b,A-e5d6ab,2023-09-01,2024-10-01,0,0,Pro,Active,13
S-e1dc0b,A-e5d6ab,2023-09-01,2024-11-01,0,0,Pro,Active,14
S-e1dc0b,A-e5d6ab,2023-09-01,2024-12-01,0,0,Pro,Active,15
S-4b7873,A-0651a4,2024-11-01,2024-11-01,304,3648,Basic,Active,0
S-4b7873,A-0651a4,2024-11-01,2024-12-01,304,3648,Basic,Active,1
S-9f57f5,A-96e141,2024-05-01,2024-05-01,2786,33432,Enterprise,Active,0
S-9f57f5,A-96e141,2024-05-01,2024-06-01,2786,33432,Enterprise,Active,1
S-9f57f5,A-96e141,2024-05-01,2024-07-01,2786,33432,Enterprise,Active,2
S-9f57f5,A-96e141,2024-05-01,2024-08-01,2786,33432,Enterprise,Active,3
S-9f57f5,A-96e141,2024-05-01,2024-09-01,2786,33432,Enterprise,Active,4
S-9f57f5,A-96e141,2024-05-01,2024-10-01,2786,33432,Enterprise,Active,5
S-9f57f5,A-96e141,2024-05-01,2024-11-01,2786,33432,Enterprise,Active,6
S-9f57f5,A-96e141,2024-05-01,2024-12-01,2786,33432,Enterprise,Active,7
S-a82473,A-fda07f,2024-09-01,2024-09-01,3184,38208,Enterprise,Active,0
S-a82473,A-fda07f,2024-09-01,2024-10-01,3184,38208,Enterprise,Active,1
S-a82473,A-fda07f,2024-09-01,2024-11-01,3184,38208,Enterprise,Active,2
S-a82473,A-fda07f,2024-09-01,2024-12-01,3184,38208,Enterprise,Active,3
S-15582c,A-600734,2024-09-01,2024-09-01,551,6612,Basic,Active,0
S-15582c,A-600734,2024-09-01,2024-10-01,551,6612,Basic,Active,1
S-15582c,A-600734,2024-09-01,2024-11-01,551,6612,Basic,Active,2
S-15582c,A-600734,2024-09-01,2024-12-01,551,6612,Basic,Active,3
S-caca4f,A-e83938,2024-12-01,2024-12-01,1026,12312,Basic,Active,0
S-4911f9,A-bb2f49,2024-12-01,2024-12-01,152,1824,Basic,Active,0
S-f7f6d7,A-425e76,2024-05-01,2024-05-01,266,3192,Basic,Active,0
S-f7f6d7,A-425e76,2024-05-01,2024-06-01,266,3192,Basic,Active,1
S-f7f6d7,A-425e76,2024-05-01,2024-07-01,266,3192,Basic,Active,2
S-f7f6d7,A-425e76,2024-05-01,2024-08-01,266,3192,Basic,Active,3
S-f7f6d7,A-425e76,2024-05-01,2024-09-01,266,3192,Basic,Active,4
S-f7f6d7,A-425e76,2024-05-01,2024-10-01,266,3192,Basic,Active,5
S-f7f6d7,A-425e76,2024-05-01,2024-11-01,266,3192,Basic,Active,6
S-f7f6d7,A-425e76,2024-05-01,2024-12-01,266,3192,Basic,Active,7
S-1a0f22,A-d26ab4,2024-12-01,2024-12-01,3582,42984,Enterprise,Active,0
S-3037ab,A-b9eed8,2024-08-01,2024-08-01,323,3876,Basic,Active,0
S-3037ab,A-b9eed8,2024-08-01,2024-09-01,323,3876,Basic,Active,1
S-3037ab,A-b9eed8,2024-08-01,2024-10-01,323,3876,Basic,Active,2
S-3037ab,A-b9eed8,2024-08-01,2024-11-01,323,3876,Basic,Active,3
S-3037ab,A-b9eed8,2024-08-01,2024-12-01,323,3876,Basic,Active,4
S-722103,A-a09355,2024-10-01,2024-10-01,0,0,Enterprise,Active,0
S-722103,A-a09355,2024-10-01,2024-11-01,0,0,Enterprise,Active,1
S-722103,A-a09355,2024-10-01,2024-12-01,0,0,Enterprise,Active,2
S-ca1cb9,A-5a215a,2024-09-01,2024-09-01,17313,207756,Enterprise,Ended,0
S-ca1cb9,A-5a215a,2024-09-01,2024-10-01,17313,207756,Enterprise,Ended,1
S-ca1cb9,A-5a215a,2024-09-01,2024-11-01,17313,207756,Enterprise,Ended,2
S-00f31d,A-410e86,2024-12-01,2024-12-01,1176,14112,Pro,Active,0
S-3236ee,A-0b0d6d,2024-12-01,2024-12-01,247,2964,Basic,Active,0
S-5cb87c,A-e89151,2024-04-01,2024-04-01,1176,14112,Pro,Active,0
S-5cb87c,A-e89151,2024-04-01,2024-05-01,1176,14112,Pro,Active,1
S-5cb87c,A-e89151,2024-04-01,2024-06-01,1176,14112,Pro,Active,2
S-5cb87c,A-e89151,2024-04-01,2024-07-01,1176,14112,Pro,Active,3
S-5cb87c,A-e89151,2024-04-01,2024-08-01,1176,14112,Pro,Active,4
S-5cb87c,A-e89151,2024-04-01,2024-09-01,1176,14112,Pro,Active,5
S-5cb87c,A-e89151,2024-04-01,2024-10-01,1176,14112,Pro,Active,6
S-5cb87c,A-e89151,2024-04-01,2024-11-01,1176,14112,Pro,Active,7
S-5cb87c,A-e89151,2024-04-01,2024-12-01,1176,14112,Pro,Active,8
S-3baf90,A-5a3eb9,2024-06-01,2024-06-01,760,9120,Basic,Active,0
S-3baf90,A-5a3eb9,2024-06-01,2024-07-01,760,9120,Basic,Active,1
S-3baf90,A-5a3eb9,2024-06-01,2024-08-01,760,9120,Basic,Active,2
S-3baf90,A-5a3eb9,2024-06-01,2024-09-01,760,9120,Basic,Active,3
S-3baf90,A-5a3eb9,2024-06-01,2024-10-01,760,9120,Basic,Active,4
S-3baf90,A-5a3eb9,2024-06-01,2024-11-01,760,9120,Basic,Active,5
S-3baf90,A-5a3eb9,2024-06-01,2024-12-01,760,9120,Basic,Active,6
S-3110d9,A-692f18,2024-08-01,2024-08-01,3383,40596,Enterprise,Active,0
S-3110d9,A-692f18,2024-08-01,2024-09-01,3383,40596,Enterprise,Active,1
S-3110d9,A-692f18,2024-08-01,2024-10-01,3383,40596,Enterprise,Active,2
S-3110d9,A-692f18,2024-08-01,2024-11-01,3383,40596,Enterprise,Active,3
S-3110d9,A-692f18,2024-08-01,2024-12-01,3383,40596,Enterprise,Active,4
S-a0a5e3,A-6a7c9d,2024-11-01,2024-11-01,5174,62088,Enterprise,Active,0
S-a0a5e3,A-6a7c9d,2024-11-01,2024-12-01,5174,62088,Enterprise,Active,1
S-fc2bf2,A-f3ff05,2024-08-01,2024-08-01,532,6384,Basic,Active,0
S-fc2bf2,A-f3ff05,2024-08-01,2024-09-01,532,6384,Basic,Active,1
S-fc2bf2,A-f3ff05,2024-08-01,2024-10-01,532,6384,Basic,Active,2
S-fc2bf2,A-f3ff05,2024-08-01,2024-11-01,532,6384,Basic,Active,3
S-fc2bf2,A-f3ff05,2024-08-01,2024-12-01,532,6384,Basic,Active,4
S-9c67ab,A-c62e55,2024-04-01,2024-04-01,152,1824,Basic,Active,0
S-9c67ab,A-c62e55,2024-04-01,2024-05-01,152,1824,Basic,Active,1
S-9c67ab,A-c62e55,2024-04-01,2024-06-01,152,1824,Basic,Active,2
S-9c67ab,A-c62e55,2024-04-01,2024-07-01,152,1824,Basic,Active,3
S-9c67ab,A-c62e55,2024-04-01,2024-08-01,152,1824,Basic,Active,4
S-9c67ab,A-c62e55,2024-04-01,2024-09-01,152,1824,Basic,Active,5
S-9c67ab,A-c62e55,2024-04-01,2024-10-01,152,1824,Basic,Active,6
S-9c67ab,A-c62e55,2024-04-01,2024-11-01,152,1824,Basic,Active,7
S-9c67ab,A-c62e55,2024-04-01,2024-12-01,152,1824,Basic,Active,8
S-f22b7f,A-b44e3e,2024-12-01,2024-12-01,7960,95520,Enterprise,Ended,0
S-71d31c,A-bd4708,2024-12-01,2024-12-01,0,0,Basic,Active,0
S-64d8c9,A-34ea2f,2024-11-01,2024-11-01,779,9348,Basic,Active,0
S-64d8c9,A-34ea2f,2024-11-01,2024-12-01,779,9348,Basic,Active,1
S-f4335b,A-075038,2024-08-01,2024-08-01,3383,40596,Enterprise,Active,0
S-f4335b,A-075038,2024-08-01,2024-09-01,3383,40596,Enterprise,Active,1
S-f4335b,A-075038,2024-08-01,2024-10-01,3383,40596,Enterprise,Active,2
S-f4335b,A-075038,2024-08-01,2024-11-01,3383,40596,Enterprise,Active,3
S-f4335b,A-075038,2024-08-01,2024-12-01,3383,40596,Enterprise,Active,4
S-1ad9cb,A-4d1e75,2024-10-01,2024-10-01,980,11760,Pro,Active,0
S-1ad9cb,A-4d1e75,2024-10-01,2024-11-01,980,11760,Pro,Active,1
S-1ad9cb,A-4d1e75,2024-10-01,2024-12-01,980,11760,Pro,Active,2
S-866608,A-88c6ca,2024-12-01,2024-12-01,1127,13524,Pro,Active,0
S-fccc09,A-1f0ac7,2024-12-01,2024-12-01,1176,14112,Pro,Active,0
S-19858e,A-92a3af,2024-09-01,2024-09-01,1470,17640,Pro,Active,0
S-19858e,A-92a3af,2024-09-01,2024-10-01,1470,17640,Pro,Active,1
S-19858e,A-92a3af,2024-09-01,2024-11-01,1470,17640,Pro,Active,2
S-19858e,A-92a3af,2024-09-01,2024-12-01,1470,17640,Pro,Active,3
S-db0f41,A-afa505,2024-07-01,2024-07-01,13930,167160,Enterprise,Active,0
S-db0f41,A-afa505,2024-07-01,2024-08-01,13930,167160,Enterprise,Active,1
S-db0f41,A-afa505,2024-07-01,2024-09-01,13930,167160,Enterprise,Active,2
S-db0f41,A-afa505,2024-07-01,2024-10-01,13930,167160,Enterprise,Active,3
S-db0f41,A-afa505,2024-07-01,2024-11-01,13930,167160,Enterprise,Active,4
S-db0f41,A-afa505,2024-07-01,2024-12-01,13930,167160,Enterprise,Active,5
S-897d69,A-0a282f,2024-12-01,2024-12-01,2695,32340,Pro,Active,0
S-b57dcd,A-e5d6ab,2023-05-01,2023-05-01,95,1140,Basic,Active,0
